antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Passenger', 'Chlöe Howl'})",frozenset({'Adele'}),0.007360672975814932,0.015247108307045216,0.005257623554153523,0.7142857142857143,46.847290640394085,1.0,0.005145394576078531,3.446635120925342,0.9859110169491523,0.303030303030303,0.70986194798261,0.5295566502463054
"frozenset({'Everything But The Girl', 'St. Vincent'})",frozenset({'Adele'}),0.007360672975814932,0.015247108307045216,0.005257623554153523,0.7142857142857143,46.847290640394085,1.0,0.005145394576078531,3.446635120925342,0.9859110169491523,0.303030303030303,0.70986194798261,0.5295566502463054
frozenset({'Muse'}),"frozenset({'The Killers', 'The Strokes'})",0.019453207150368034,0.0057833859095688745,0.005257623554153523,0.2702702702702703,46.73218673218674,1.0,0.0051451181500241595,1.3624449896794797,0.9980160857908846,0.2631578947368421,0.2660254119799334,0.5896805896805897
"frozenset({'The Killers', 'The Strokes'})",frozenset({'Muse'}),0.0057833859095688745,0.019453207150368034,0.005257623554153523,0.9090909090909092,46.73218673218673,1.0,0.0051451181500241595,10.78601472134596,0.9842940243257534,0.2631578947368421,0.9072873507189861,0.5896805896805897
frozenset({'Britney Spears'}),frozenset({'N Sync'}),0.016824395373291272,0.007360672975814932,0.0057833859095688745,0.34375,46.700892857142854,1.0,0.0056595470372102635,1.5125932602273298,0.9953330092367525,0.3142857142857143,0.3388837394067796,0.5647321428571428
frozenset({'N Sync'}),frozenset({'Britney Spears'}),0.007360672975814932,0.016824395373291272,0.0057833859095688745,0.7857142857142856,46.700892857142854,1.0,0.0056595470372102635,4.588152821591304,0.9858436055469952,0.3142857142857143,0.7820473644003054,0.5647321428571428
frozenset({'The Strokes'}),frozenset({'Kaiser Chiefs'}),0.016824395373291272,0.006834910620399579,0.005257623554153523,0.3125,45.72115384615385,1.0,0.005142630315534813,1.444603766370328,0.9948663101604279,0.28571428571428575,0.3077686606670196,0.5408653846153846
frozenset({'Kaiser Chiefs'}),frozenset({'The Strokes'}),0.006834910620399579,0.016824395373291272,0.005257623554153523,0.7692307692307693,45.72115384615385,1.0,0.005142630315534813,4.260427620049072,0.9848597141344627,0.28571428571428575,0.7652817770464829,0.5408653846153846
"frozenset({'Adele', 'Arctic Monkeys'})",frozenset({'Lorde'}),0.0057833859095688745,0.019978969505783387,0.005257623554153523,0.9090909090909092,45.50239234449761,1.0,0.005142077463426069,10.780231335436392,0.9837123215230037,0.25641025641025644,0.9072376121732346,0.5861244019138756
frozenset({'Lorde'}),"frozenset({'Adele', 'Arctic Monkeys'})",0.019978969505783387,0.0057833859095688745,0.005257623554153523,0.2631578947368421,45.50239234449761,1.0,0.005142077463426069,1.3492939762655851,0.997961373390558,0.25641025641025644,0.25887166355868513,0.5861244019138756
frozenset({'The Killers'}),"frozenset({'Muse', 'The Strokes'})",0.01840168243953733,0.006309148264984227,0.005257623554153523,0.28571428571428575,45.28571428571429,1.0,0.0051415246113173255,1.3911671924290223,0.9962506695232994,0.27027027027027034,0.2811791383219955,0.5595238095238095
frozenset({'Nirvana'}),frozenset({'Soundgarden'}),0.014721345951629864,0.007886435331230283,0.005257623554153523,0.35714285714285715,45.28571428571429,1.0,0.0051415246113173255,1.543287767262531,0.9925293489861261,0.3030303030303031,0.35203270497388145,0.511904761904762
frozenset({'Soundgarden'}),frozenset({'Nirvana'}),0.007886435331230283,0.014721345951629864,0.005257623554153523,0.6666666666666667,45.28571428571429,1.0,0.0051415246113173255,2.955835962145111,0.985691573926868,0.3030303030303031,0.6616862326574173,0.511904761904762
"frozenset({'Muse', 'The Strokes'})",frozenset({'The Killers'}),0.006309148264984227,0.01840168243953733,0.005257623554153523,0.8333333333333334,45.285714285714285,1.0,0.0051415246113173255,5.889589905362778,0.9841269841269842,0.27027027027027034,0.8302088912694162,0.5595238095238095
"frozenset({'Passenger', 'Everything But The Girl'})",frozenset({'Adele'}),0.008412197686645636,0.015247108307045216,0.0057833859095688745,0.6875,45.09051724137931,1.0,0.005655124220340313,3.151209253417455,0.98611780584209,0.32352941176470584,0.6826615056059797,0.5334051724137931
frozenset({'Adele'}),"frozenset({'Passenger', 'Everything But The Girl'})",0.015247108307045216,0.008412197686645636,0.0057833859095688745,0.3793103448275862,45.09051724137931,1.0,0.005655124220340313,1.5975581259492933,0.9929621899723341,0.32352941176470584,0.3740446849745858,0.5334051724137931
frozenset({'The White Stripes'}),frozenset({'Jet'}),0.013144058885383806,0.008937960042060988,0.005257623554153523,0.4,44.75294117647059,1.0,0.005140142481045466,1.6517700665965651,0.9906766116142781,0.3125,0.3945888594164456,0.49411764705882355
"frozenset({'Maroon 5', 'Coldplay'})",frozenset({'OneRepublic'}),0.007886435331230283,0.017875920084121977,0.006309148264984227,0.8,44.75294117647059,1.0,0.006168170977254558,4.910620399579392,0.9854266030736618,0.3243243243243243,0.7963597430406852,0.5764705882352941
frozenset({'Jet'}),frozenset({'The White Stripes'}),0.008937960042060988,0.013144058885383806,0.005257623554153523,0.5882352941176471,44.75294117647059,1.0,0.005140142481045466,2.396650142706925,0.9864721485411141,0.3125,0.5827509480083989,0.49411764705882355
frozenset({'OneRepublic'}),"frozenset({'Maroon 5', 'Coldplay'})",0.017875920084121977,0.007886435331230283,0.006309148264984227,0.3529411764705882,44.752941176470586,1.0,0.006168170977254558,1.5332664181244622,0.9954496788008566,0.3243243243243243,0.3477976246142336,0.5764705882352941
frozenset({'Chlöe Howl'}),frozenset({'St. Vincent'}),0.009989484752891693,0.014195583596214511,0.006309148264984227,0.631578947368421,44.49122807017544,1.0,0.0061673416990914425,2.6757548445245605,0.9873871481678174,0.35294117647058815,0.6262736842105263,0.5380116959064327
frozenset({'St. Vincent'}),frozenset({'Chlöe Howl'}),0.014195583596214511,0.009989484752891693,0.006309148264984227,0.4444444444444444,44.49122807017543,1.0,0.0061673416990914425,1.7820189274447948,0.9916,0.35294117647058815,0.43883873251902994,0.5380116959064327
frozenset({'Adele'}),"frozenset({'Everything But The Girl', 'Bastille'})",0.015247108307045216,0.007886435331230283,0.005257623554153523,0.3448275862068966,43.72413793103449,1.0,0.005137378220501747,1.5142785987049645,0.9922584089695675,0.29411764705882354,0.33961953840249987,0.5057471264367817
frozenset({'Adele'}),"frozenset({'Lorde', 'Arctic Monkeys'})",0.015247108307045216,0.007886435331230283,0.005257623554153523,0.3448275862068966,43.72413793103449,1.0,0.005137378220501747,1.5142785987049645,0.9922584089695675,0.29411764705882354,0.33961953840249987,0.5057471264367817
frozenset({'M.I.A.'}),"frozenset({'JAY Z', 'Justin Timberlake'})",0.015247108307045216,0.007886435331230283,0.005257623554153523,0.3448275862068966,43.72413793103449,1.0,0.005137378220501747,1.5142785987049645,0.9922584089695675,0.29411764705882354,0.33961953840249987,0.5057471264367817
"frozenset({'Lorde', 'Arctic Monkeys'})",frozenset({'Adele'}),0.007886435331230283,0.015247108307045216,0.005257623554153523,0.6666666666666667,43.724137931034484,1.0,0.005137378220501747,2.954258675078865,0.9848966613672495,0.29411764705882354,0.6615056059797118,0.5057471264367817
"frozenset({'Everything But The Girl', 'Bastille'})",frozenset({'Adele'}),0.007886435331230283,0.015247108307045216,0.005257623554153523,0.6666666666666667,43.724137931034484,1.0,0.005137378220501747,2.954258675078865,0.9848966613672495,0.29411764705882354,0.6615056059797118,0.5057471264367817
"frozenset({'JAY Z', 'Justin Timberlake'})",frozenset({'M.I.A.'}),0.007886435331230283,0.015247108307045216,0.005257623554153523,0.6666666666666667,43.724137931034484,1.0,0.005137378220501747,2.954258675078865,0.9848966613672495,0.29411764705882354,0.6615056059797118,0.5057471264367817
frozenset({'Ed Sheeran'}),"frozenset({'Ellie Goulding', 'Sam Smith'})",0.02103049421661409,0.0057833859095688745,0.005257623554153523,0.25,43.227272727272734,1.0,0.005135996090229887,1.3256221521205749,0.9978517722878626,0.2439024390243903,0.24563722897937598,0.5795454545454546
"frozenset({'Ellie Goulding', 'Sam Smith'})",frozenset({'Ed Sheeran'}),0.0057833859095688745,0.02103049421661409,0.005257623554153523,0.9090909090909092,43.22727272727273,1.0,0.005135996090229887,10.768664563617255,0.9825489159175039,0.2439024390243903,0.9071379748071479,0.5795454545454546
frozenset({'Everything But The Girl'}),frozenset({'Paloma Faith'}),0.014195583596214511,0.00946372239747634,0.0057833859095688745,0.4074074074074074,43.04938271604938,1.0,0.005649042847144132,1.6715299684542586,0.9908363636363636,0.32352941176470584,0.4017456947393253,0.5092592592592592
frozenset({'Paloma Faith'}),frozenset({'Everything But The Girl'}),0.00946372239747634,0.014195583596214511,0.0057833859095688745,0.611111111111111,43.04938271604938,1.0,0.005649042847144132,2.5349256421811623,0.9861030689056167,0.32352941176470584,0.605511111111111,0.5092592592592592
frozenset({'Kaiser Chiefs'}),frozenset({'The Black Keys'}),0.006834910620399579,0.017875920084121977,0.005257623554153523,0.7692307692307693,43.0316742081448,1.0,0.005135443238121143,4.2558710129688055,0.9834833245103229,0.27027027027027034,0.7650304727392522,0.5316742081447964
frozenset({'The Black Keys'}),frozenset({'Kaiser Chiefs'}),0.017875920084121977,0.006834910620399579,0.005257623554153523,0.29411764705882354,43.0316742081448,1.0,0.005135443238121143,1.4069838766211007,0.9945396145610279,0.27027027027027034,0.28925980132656554,0.5316742081447964
frozenset({'Kendrick Lamar'}),frozenset({'A$AP Rocky'}),0.014721345951629864,0.008412197686645636,0.005257623554153523,0.35714285714285715,42.455357142857146,1.0,0.005133784681794912,1.5424699147096625,0.9910352187833512,0.29411764705882354,0.3516891380093925,0.4910714285714286
frozenset({'A$AP Rocky'}),frozenset({'Kendrick Lamar'}),0.008412197686645636,0.014721345951629864,0.005257623554153523,0.625,42.45535714285714,1.0,0.005133784681794912,2.627409744128987,0.9847295864262989,0.29411764705882354,0.6193970117395945,0.4910714285714286
frozenset({'Lorde'}),"frozenset({'Passenger', 'Adele'})",0.019978969505783387,0.006309148264984227,0.005257623554153523,0.2631578947368421,41.71052631578947,1.0,0.005131573273359937,1.3485804416403784,0.9959227467811158,0.25,0.25847953216374264,0.5482456140350878
"frozenset({'Passenger', 'Adele'})",frozenset({'Lorde'}),0.006309148264984227,0.019978969505783387,0.005257623554153523,0.8333333333333334,41.71052631578947,1.0,0.005131573273359937,5.880126182965301,0.9822222222222222,0.25,0.8299356223175967,0.5482456140350878
frozenset({'Lorde'}),"frozenset({'Everything But The Girl', 'Adele'})",0.019978969505783387,0.006309148264984227,0.005257623554153523,0.2631578947368421,41.71052631578947,1.0,0.005131573273359937,1.3485804416403784,0.9959227467811158,0.25,0.25847953216374264,0.5482456140350878
"frozenset({'Everything But The Girl', 'Adele'})",frozenset({'Lorde'}),0.006309148264984227,0.019978969505783387,0.005257623554153523,0.8333333333333334,41.71052631578947,1.0,0.005131573273359937,5.880126182965301,0.9822222222222222,0.25,0.8299356223175967,0.5482456140350878
frozenset({'Placebo'}),frozenset({'Kings Of Leon'}),0.009989484752891693,0.012618296529968454,0.005257623554153523,0.5263157894736842,41.71052631578947,1.0,0.005131573273359937,2.0844724851033996,0.9858736059479554,0.3030303030303031,0.5202623171346897,0.4714912280701754
frozenset({'Kings Of Leon'}),frozenset({'Placebo'}),0.012618296529968454,0.009989484752891693,0.005257623554153523,0.4166666666666667,41.71052631578947,1.0,0.005131573273359937,1.6971608832807572,0.9884984025559105,0.3030303030303031,0.41078066914498146,0.4714912280701754
frozenset({'The Lumineers'}),frozenset({'Of Monsters and Men'}),0.00946372239747634,0.014721345951629864,0.0057833859095688745,0.611111111111111,41.51190476190476,1.0,0.005644067178165437,2.5335736818386656,0.9852345107122178,0.3142857142857142,0.6053006047669868,0.501984126984127
frozenset({'Of Monsters and Men'}),frozenset({'The Lumineers'}),0.014721345951629864,0.00946372239747634,0.0057833859095688745,0.3928571428571428,41.51190476190475,1.0,0.005644067178165437,1.6314715160512152,0.9904918987096148,0.3142857142857142,0.3870564149226569,0.501984126984127
frozenset({'Everything But The Girl'}),frozenset({'Kate Nash'}),0.014195583596214511,0.008937960042060988,0.005257623554153523,0.3703703703703704,41.43790849673203,1.0,0.005130743995196821,1.5740397105214328,0.98992,0.29411764705882354,0.36469201296787507,0.4793028322440087
"frozenset({'Calvin Harris', 'Rihanna'})",frozenset({'Swedish House Mafia'}),0.008937960042060988,0.014195583596214511,0.005257623554153523,0.5882352941176471,41.43790849673203,1.0,0.005130743995196821,2.3940964398377647,0.9846684350132625,0.29411764705882354,0.5823058823529412,0.4793028322440087
frozenset({'Kate Nash'}),frozenset({'Everything But The Girl'}),0.008937960042060988,0.014195583596214511,0.005257623554153523,0.5882352941176471,41.43790849673203,1.0,0.005130743995196821,2.3940964398377647,0.9846684350132625,0.29411764705882354,0.5823058823529412,0.4793028322440087
frozenset({'Swedish House Mafia'}),"frozenset({'Calvin Harris', 'Rihanna'})",0.014195583596214511,0.008937960042060988,0.005257623554153523,0.3703703703703704,41.43790849673203,1.0,0.005130743995196821,1.5740397105214328,0.98992,0.29411764705882354,0.36469201296787507,0.4793028322440087
"frozenset({'Coldplay', 'Adele'})",frozenset({'Everything But The Girl'}),0.008937960042060988,0.014195583596214511,0.005257623554153523,0.5882352941176471,41.43790849673203,1.0,0.005130743995196821,2.3940964398377647,0.9846684350132625,0.29411764705882354,0.5823058823529412,0.4793028322440087
frozenset({'Everything But The Girl'}),"frozenset({'Bastille', 'Lorde'})",0.014195583596214511,0.008937960042060988,0.005257623554153523,0.3703703703703704,41.43790849673203,1.0,0.005130743995196821,1.5740397105214328,0.98992,0.29411764705882354,0.36469201296787507,0.4793028322440087
"frozenset({'Bastille', 'Lorde'})",frozenset({'Everything But The Girl'}),0.008937960042060988,0.014195583596214511,0.005257623554153523,0.5882352941176471,41.43790849673203,1.0,0.005130743995196821,2.3940964398377647,0.9846684350132625,0.29411764705882354,0.5823058823529412,0.4793028322440087
frozenset({'Everything But The Girl'}),"frozenset({'Coldplay', 'Adele'})",0.014195583596214511,0.008937960042060988,0.005257623554153523,0.3703703703703704,41.43790849673203,1.0,0.005130743995196821,1.5740397105214328,0.98992,0.29411764705882354,0.36469201296787507,0.4793028322440087
frozenset({'Elton John'}),frozenset({'Journey'}),0.012092534174553101,0.010515247108307046,0.005257623554153523,0.4347826086956522,41.34782608695652,1.0,0.005130467569142449,1.7506268705006875,0.9877594465141033,0.3030303030303031,0.42877604768285366,0.4673913043478261
frozenset({'Journey'}),frozenset({'Elton John'}),0.010515247108307046,0.012092534174553101,0.005257623554153523,0.5,41.34782608695652,1.0,0.005130467569142449,1.9758149316508937,0.9861849096705632,0.3030303030303031,0.49387972325705165,0.4673913043478261
"frozenset({'Ellie Goulding', 'Ed Sheeran'})",frozenset({'Sam Smith'}),0.007360672975814932,0.017350157728706624,0.005257623554153523,0.7142857142857143,41.16883116883117,1.0,0.005129914717033705,3.439274447949527,0.9829449152542371,0.27027027027027034,0.7092409997706948,0.5086580086580087
frozenset({'Sam Smith'}),"frozenset({'Ellie Goulding', 'Ed Sheeran'})",0.017350157728706624,0.007360672975814932,0.005257623554153523,0.30303030303030304,41.16883116883117,1.0,0.005129914717033705,1.4242216431216568,0.9929373996789727,0.27027027027027034,0.29786209553158705,0.5086580086580087
frozenset({'Fun.'}),frozenset({'Nicki Minaj'}),0.00946372239747634,0.013669821240799159,0.005257623554153523,0.5555555555555556,40.64102564102564,1.0,0.005128256160707474,2.219242902208202,0.9847133757961782,0.29411764705882354,0.5493958777540867,0.4700854700854701
frozenset({'Nicki Minaj'}),frozenset({'Fun.'}),0.013669821240799159,0.00946372239747634,0.005257623554153523,0.38461538461538464,40.64102564102564,1.0,0.005128256160707474,1.6096214511041007,0.988912579957356,0.29411764705882354,0.37873591376776095,0.4700854700854701
"frozenset({'Rihanna', 'Flo Rida'})",frozenset({'Maroon 5'}),0.007360672975814932,0.019453207150368034,0.0057833859095688745,0.7857142857142856,40.389961389961385,1.0,0.0056401972134042305,4.57588503329828,0.982473035439137,0.27499999999999997,0.7814630409804671,0.5415057915057915
frozenset({'Maroon 5'}),"frozenset({'Rihanna', 'Flo Rida'})",0.019453207150368034,0.007360672975814932,0.0057833859095688745,0.29729729729729726,40.389961389961385,1.0,0.0056401972134042305,1.4126021192267249,0.9945893248842309,0.27499999999999997,0.2920865781035272,0.5415057915057915
frozenset({'Black Sabbath'}),frozenset({'The Rolling Stones'}),0.007360672975814932,0.017875920084121977,0.005257623554153523,0.7142857142857143,39.957983193277315,1.0,0.005126044752272499,3.4374342797055735,0.9822033898305084,0.2631578947368421,0.7090853472009789,0.5042016806722689
frozenset({'The Rolling Stones'}),frozenset({'Black Sabbath'}),0.017875920084121977,0.007360672975814932,0.005257623554153523,0.29411764705882354,39.957983193277315,1.0,0.005126044752272499,1.4062390466175958,0.9927194860813706,0.2631578947368421,0.2888833499501495,0.5042016806722689
frozenset({'R.E.M.'}),frozenset({'Pearl Jam'}),0.011566771819137749,0.013669821240799159,0.006309148264984227,0.5454545454545455,39.90209790209791,1.0,0.0061510325618835005,2.169926393270242,0.9863475177304964,0.3333333333333333,0.5391548749757705,0.5034965034965035
frozenset({'Pearl Jam'}),frozenset({'R.E.M.'}),0.013669821240799159,0.011566771819137749,0.006309148264984227,0.4615384615384615,39.9020979020979,1.0,0.0061510325618835005,1.8356617094787437,0.988450604122246,0.3333333333333333,0.4552373158756138,0.5034965034965035
frozenset({'Justin Timberlake'}),"frozenset({'JAY Z', 'M.I.A.'})",0.02103049421661409,0.006309148264984227,0.005257623554153523,0.25,39.625,1.0,0.005124939048055012,1.3249211356466877,0.9957035445757252,0.23809523809523808,0.24523809523809523,0.5416666666666667
"frozenset({'JAY Z', 'M.I.A.'})",frozenset({'Justin Timberlake'}),0.006309148264984227,0.02103049421661409,0.005257623554153523,0.8333333333333334,39.625,1.0,0.005124939048055012,5.873817034700317,0.980952380952381,0.23809523809523808,0.8297529538131042,0.5416666666666667
"frozenset({'JAY Z', 'M.I.A.', 'Kanye West'})",frozenset({'Justin Timberlake'}),0.006309148264984227,0.02103049421661409,0.005257623554153523,0.8333333333333334,39.625,1.0,0.005124939048055012,5.873817034700317,0.980952380952381,0.23809523809523808,0.8297529538131042,0.5416666666666667
frozenset({'R.E.M.'}),frozenset({'Oasis'}),0.011566771819137749,0.012618296529968454,0.0057833859095688745,0.5,39.625,1.0,0.005637432952860511,1.974763406940063,0.9861702127659574,0.3142857142857143,0.49361022364217255,0.47916666666666663
frozenset({'Oasis'}),frozenset({'R.E.M.'}),0.012618296529968454,0.011566771819137749,0.0057833859095688745,0.4583333333333333,39.625,1.0,0.005637432952860511,1.8247998058723607,0.987220447284345,0.3142857142857143,0.45199468085106387,0.47916666666666663
frozenset({'Justin Timberlake'}),"frozenset({'JAY Z', 'M.I.A.', 'Kanye West'})",0.02103049421661409,0.006309148264984227,0.005257623554153523,0.25,39.625,1.0,0.005124939048055012,1.3249211356466877,0.9957035445757252,0.23809523809523808,0.24523809523809523,0.5416666666666667
"frozenset({'Everything But The Girl', 'Lorde'})",frozenset({'Bastille'}),0.0057833859095688745,0.023133543638275498,0.005257623554153523,0.9090909090909092,39.29752066115703,1.0,0.005123833343837524,10.74553101997898,0.9802221047065045,0.22222222222222224,0.9069380565613074,0.5681818181818182
frozenset({'Bastille'}),"frozenset({'Everything But The Girl', 'Lorde'})",0.023133543638275498,0.0057833859095688745,0.005257623554153523,0.2272727272727273,39.29752066115703,1.0,0.005123833343837524,1.286633265293499,0.9976318622174382,0.22222222222222224,0.22277775106966013,0.5681818181818182
frozenset({'Adele'}),"frozenset({'Lorde', 'Coldplay'})",0.015247108307045216,0.008937960042060988,0.005257623554153523,0.3448275862068966,38.580121703853955,1.0,0.005121345509348177,1.5126736399358018,0.9891617725573946,0.2777777777777778,0.338918869477728,0.4665314401622718
"frozenset({'Lorde', 'Coldplay'})",frozenset({'Adele'}),0.008937960042060988,0.015247108307045216,0.005257623554153523,0.5882352941176471,38.580121703853955,1.0,0.005121345509348177,2.3915427369686046,0.9828647214854112,0.2777777777777778,0.5818598662102321,0.4665314401622718
frozenset({'Red Hot Chili Peppers'}),frozenset({'The Prodigy'}),0.015247108307045216,0.008937960042060988,0.005257623554153523,0.3448275862068966,38.580121703853955,1.0,0.005121345509348177,1.5126736399358018,0.9891617725573946,0.2777777777777778,0.338918869477728,0.4665314401622718
frozenset({'The Prodigy'}),frozenset({'Red Hot Chili Peppers'}),0.008937960042060988,0.015247108307045216,0.005257623554153523,0.5882352941176471,38.580121703853955,1.0,0.005121345509348177,2.3915427369686046,0.9828647214854112,0.2777777777777778,0.5818598662102321,0.4665314401622718
"frozenset({'Passenger', 'St. Vincent'})",frozenset({'Adele'}),0.008937960042060988,0.015247108307045216,0.005257623554153523,0.5882352941176471,38.580121703853955,1.0,0.005121345509348177,2.3915427369686046,0.9828647214854112,0.2777777777777778,0.5818598662102321,0.4665314401622718
frozenset({'Adele'}),"frozenset({'Passenger', 'St. Vincent'})",0.015247108307045216,0.008937960042060988,0.005257623554153523,0.3448275862068966,38.580121703853955,1.0,0.005121345509348177,1.5126736399358018,0.9891617725573946,0.2777777777777778,0.338918869477728,0.4665314401622718
frozenset({'Nicki Minaj'}),frozenset({'Ke$ha'}),0.013669821240799159,0.009989484752891693,0.005257623554153523,0.38461538461538464,38.502024291497975,1.0,0.005121069083293805,1.608767087276551,0.9875266524520256,0.28571428571428575,0.37840598063646397,0.45546558704453444
frozenset({'Ke$ha'}),frozenset({'Nicki Minaj'}),0.009989484752891693,0.013669821240799159,0.005257623554153523,0.5263157894736842,38.502024291497975,1.0,0.005121069083293805,2.082252599602757,0.9838555496548061,0.28571428571428575,0.5197508697115923,0.45546558704453444
frozenset({'Jessie J'}),frozenset({'Nicki Minaj'}),0.009989484752891693,0.013669821240799159,0.005257623554153523,0.5263157894736842,38.502024291497975,1.0,0.005121069083293805,2.082252599602757,0.9838555496548061,0.28571428571428575,0.5197508697115923,0.45546558704453444
frozenset({'Nicki Minaj'}),frozenset({'Jessie J'}),0.013669821240799159,0.009989484752891693,0.005257623554153523,0.38461538461538464,38.502024291497975,1.0,0.005121069083293805,1.608767087276551,0.9875266524520256,0.28571428571428575,0.37840598063646397,0.45546558704453444
"frozenset({'Passenger', 'Bastille'})",frozenset({'Everything But The Girl'}),0.011566771819137749,0.014195583596214511,0.006309148264984227,0.5454545454545455,38.42424242424243,1.0,0.006144951188687318,2.1687697160883284,0.9853723404255319,0.3243243243243243,0.538909090909091,0.494949494949495
"frozenset({'Passenger', 'Coldplay'})",frozenset({'Everything But The Girl'}),0.011566771819137749,0.014195583596214511,0.006309148264984227,0.5454545454545455,38.42424242424243,1.0,0.006144951188687318,2.1687697160883284,0.9853723404255319,0.3243243243243243,0.538909090909091,0.494949494949495
frozenset({'Everything But The Girl'}),"frozenset({'Passenger', 'Coldplay'})",0.014195583596214511,0.011566771819137749,0.006309148264984227,0.4444444444444444,38.42424242424242,1.0,0.006144951188687318,1.7791798107255519,0.988,0.3243243243243243,0.4379432624113475,0.494949494949495
frozenset({'Everything But The Girl'}),"frozenset({'Passenger', 'Bastille'})",0.014195583596214511,0.011566771819137749,0.006309148264984227,0.4444444444444444,38.42424242424242,1.0,0.006144951188687318,1.7791798107255519,0.988,0.3243243243243243,0.4379432624113475,0.494949494949495
frozenset({'Kanye West'}),"frozenset({'Justin Timberlake', 'JAY Z', 'M.I.A.'})",0.026288117770767613,0.005257623554153523,0.005257623554153523,0.2,38.04,1.0,0.005119410526967573,1.2434279705573081,1.0,0.20000000000000004,0.19577167019027486,0.6
"frozenset({'Justin Timberlake', 'JAY Z', 'M.I.A.'})",frozenset({'Kanye West'}),0.005257623554153523,0.026288117770767613,0.005257623554153523,1.0,38.04,1.0,0.005119410526967573,inf,0.9788583509513742,0.20000000000000004,1.0,0.6
"frozenset({'JAY Z', 'M.I.A.'})",frozenset({'Kanye West'}),0.006309148264984227,0.026288117770767613,0.006309148264984227,1.0,38.04,1.0,0.006143292632361088,inf,0.9798941798941798,0.24,1.0,0.62
frozenset({'Kanye West'}),"frozenset({'JAY Z', 'M.I.A.'})",0.026288117770767613,0.006309148264984227,0.006309148264984227,0.24,38.04,1.0,0.006143292632361088,1.3074879628092313,1.0,0.24,0.23517460317460318,0.62
"frozenset({'Avicii', 'Zedd'})",frozenset({'Calvin Harris'}),0.005257623554153523,0.026288117770767613,0.005257623554153523,1.0,38.04,1.0,0.005119410526967573,inf,0.9788583509513742,0.20000000000000004,1.0,0.6
frozenset({'Calvin Harris'}),"frozenset({'Avicii', 'Zedd'})",0.026288117770767613,0.005257623554153523,0.005257623554153523,0.2,38.04,1.0,0.005119410526967573,1.2434279705573081,1.0,0.20000000000000004,0.19577167019027486,0.6
frozenset({'Beyoncé'}),"frozenset({'Rihanna', 'Katy Perry'})",0.02103049421661409,0.007886435331230283,0.006309148264984227,0.3,38.04,1.0,0.006143292632361088,1.417305092383957,0.9946294307196563,0.27906976744186046,0.2944356120826709,0.55
"frozenset({'Rihanna', 'Katy Perry'})",frozenset({'Beyoncé'}),0.007886435331230283,0.02103049421661409,0.006309148264984227,0.8,38.04,1.0,0.006143292632361088,4.894847528916931,0.9814520402755698,0.27906976744186046,0.7957035445757251,0.55
frozenset({'Adele'}),frozenset({'Chlöe Howl'}),0.015247108307045216,0.009989484752891693,0.0057833859095688745,0.3793103448275862,37.97096188747731,1.0,0.005631075153609958,1.595016941231452,0.9887395039557346,0.2972972972972972,0.37304741150401965,0.47912885662431937
frozenset({'Chlöe Howl'}),frozenset({'Adele'}),0.009989484752891693,0.015247108307045216,0.0057833859095688745,0.5789473684210525,37.97096188747731,1.0,0.005631075153609958,2.338788117770767,0.9834886303287791,0.2972972972972972,0.5724281338691094,0.47912885662431937
frozenset({'Nirvana'}),frozenset({'Queens Of The Stone Age'}),0.014721345951629864,0.00946372239747634,0.005257623554153523,0.35714285714285715,37.73809523809524,1.0,0.005118304822750086,1.5408342096039258,0.9880469583778015,0.2777777777777778,0.3510009099181074,0.4563492063492064
frozenset({'Queens Of The Stone Age'}),frozenset({'Nirvana'}),0.00946372239747634,0.014721345951629864,0.005257623554153523,0.5555555555555556,37.73809523809524,1.0,0.005118304822750086,2.216876971608833,0.9828025477707006,0.2777777777777778,0.5489149768765564,0.4563492063492064
"frozenset({'Calvin Harris', 'JAY Z'})",frozenset({'Drake'}),0.006834910620399579,0.02050473186119874,0.005257623554153523,0.7692307692307693,37.514792899408285,1.0,0.00511747554458697,4.2444794952681395,0.9800423504499736,0.23809523809523808,0.7643998513563731,0.5128205128205128
frozenset({'Drake'}),"frozenset({'Calvin Harris', 'JAY Z'})",0.02050473186119874,0.006834910620399579,0.005257623554153523,0.2564102564102564,37.51479289940828,1.0,0.00511747554458697,1.3356358098553247,0.9937198067632851,0.23809523809523808,0.251292910371788,0.5128205128205128
"frozenset({'Katy Perry', 'Beyoncé'})",frozenset({'Rihanna'}),0.006834910620399579,0.024710830704521555,0.006309148264984227,0.923076923076923,37.35515548281506,1.0,0.006140251945762997,12.67875920084121,0.9799276513146286,0.25,0.9211279286750984,0.5891980360065466
frozenset({'Rihanna'}),"frozenset({'Katy Perry', 'Beyoncé'})",0.024710830704521555,0.006834910620399579,0.006309148264984227,0.2553191489361702,37.35515548281506,1.0,0.006140251945762997,1.333678834309749,0.9978885893980234,0.25,0.25019429395267107,0.5891980360065466
frozenset({'Britney Spears'}),frozenset({'Christina Aguilera'}),0.016824395373291272,0.008412197686645636,0.005257623554153523,0.3125,37.1484375,1.0,0.00511609341431511,1.4423095306376064,0.9897326203208556,0.2631578947368421,0.30666755037115584,0.46875
